replicate,flux_median_ratio,active_area_median_ratio,diversity_ratio,saturation_fraction,generic_distance_ratio,flux_median_ratio_pass,active_area_median_ratio_pass,diversity_ratio_pass,saturation_fraction_pass,generic_distance_ratio_pass,joint_gate_pass
1533,1.5592553952197306,1.1345532917378431,1.1413509623419356,0.0005750656125,9.462653646500518,True,True,True,True,False,False
1534,1.585431072649385,1.1717850840497666,1.0594615278778905,0.0006155967697187499,7.853641559321374,True,True,True,True,True,True
1535,1.4143071291994216,1.1573499201831208,1.0291293194962094,0.0006222724874375,7.270653633849261,True,True,True,True,True,True
1536,1.4736498588713767,1.1109523856929668,1.1065219266619801,0.000656604767390625,8.144652051558767,True,True,True,True,False,False
1537,1.3433039695074376,1.0500454398813077,1.0430595956467774,0.000589370728234375,7.425870587519758,True,True,True,True,True,True
1538,1.5284525985608848,1.0776930137890024,1.1100412320759745,0.0006728172296406249,7.366548956228987,True,True,True,True,True,True
1539,1.6669644460029478,1.273311912379842,1.1432804181632312,0.00069522857634375,10.26227704207766,True,True,True,True,False,False
1540,1.3441057675438053,1.0108499563290831,1.0669631407783788,0.0006685256938750001,6.548554022536388,True,True,True,True,True,True
1541,1.6320219686440856,1.184446691232322,1.1486328814111815,0.0006604194638906249,9.702150508782053,True,True,True,True,False,False
1542,1.5706595223051156,1.2710681818451648,1.1156193227659332,0.00068807602240625,9.830553080506807,True,True,True,True,False,False
1543,1.8764089107623227,1.4757683350420336,1.1872273343703692,0.000709533690296875,11.989537208611154,True,True,True,True,False,False
1544,1.3944562860904346,1.0136804957946046,1.089563388982375,0.0006422996513125001,6.3125483257334905,True,True,True,True,True,True
1545,1.610648974910021,1.224637703282024,1.0903371588018258,0.0007429122916249998,8.985634139604304,True,True,True,True,False,False
1546,1.3540840228001136,1.0387038901913914,1.065219065500082,0.0006861686731718749,6.946756783093234,True,True,True,True,True,True
1547,1.466072706821331,1.0762828953958876,1.0901090054706666,0.0006432533246875,8.103510150061668,True,True,True,True,False,False
1548,1.5781755158720778,1.1754736250262585,1.11696003713176,0.0006794929468125,8.601057796152928,True,True,True,True,False,False
1549,1.6166977494612258,1.2125813518022595,1.133028440487689,0.000592231751046875,8.44503374059222,True,True,True,True,False,False
1550,1.378709712368208,1.0591397953650135,1.1050234275897994,0.0006384849551406249,7.169071588705555,True,True,True,True,True,True
1551,1.3840531141210308,1.0300207208417373,1.0257961813267855,0.00051307678021875,7.411794389948266,True,True,True,True,True,True
1552,1.504645159039816,1.1052631571507197,1.0880695861672554,0.00077486037971875,8.651997625809734,True,True,True,True,False,False
1553,1.4373195484113708,1.051075263134235,1.036599909486099,0.000668048857859375,6.463873664309436,True,True,True,True,True,True
1554,1.240542635418245,0.9902568892254373,0.9792435606908506,0.000515937802828125,6.074374288324588,True,True,True,True,True,True
1555,1.5739587611902601,1.2042574866618212,1.1612215804070023,0.000691413877859375,9.4628932896685,True,True,True,True,False,False
1556,1.4915781923601714,1.094009209317981,1.0949938687882892,0.0006327629085,7.701450285345397,True,True,True,True,True,True
1557,1.46986874514042,1.140316202781984,1.0746479403405502,0.0006194114677656249,7.377076423776573,True,True,True,True,True,True
1558,1.638526278872403,1.2455958661384738,1.1001068732014492,0.0006995201106562499,8.786367365799336,True,True,True,True,False,False
1559,1.4624048886037344,1.0759662396724026,1.0710693736005066,0.000675201414625,7.858285927114067,True,True,True,True,True,True
1560,1.375031367609936,1.0433996771788943,0.9978921377032567,0.00059509277078125,6.96936698377096,True,True,True,True,True,True
1561,1.5465968068776028,1.2218829710454275,1.1070229071468976,0.0006651878366406251,8.560996439975654,True,True,True,True,False,False
1562,1.8595593593242474,1.3597161761754355,1.1833495676223549,0.0007624626129531249,12.75727183166363,True,True,True,True,False,False
1563,1.456922596239483,1.0512268794990849,1.062396029228516,0.000713348387953125,7.57950177294886,True,True,True,True,True,True
1564,1.5424673637798734,1.1297709879508187,1.1414758901028097,0.0006375312777656249,8.364082186702236,True,True,True,True,False,False
1565,1.3778121507327228,1.0515555697954766,1.0523746023348297,0.00075435638240625,6.681727046371545,True,True,True,True,True,True
1566,1.3391265714787544,0.8914431646774067,1.073458237494312,0.000636100768234375,6.630207190551595,True,True,True,True,True,True
1567,1.7174974988317657,1.3438864776247594,1.1401395137226522,0.000684738158203125,11.384926108923231,True,True,True,True,False,False
1568,1.8298898394238763,1.302247148401667,1.1133891821184696,0.000651836394734375,10.481148193403683,True,True,True,True,False,False
1569,1.5512142633995394,1.1935483876134079,1.1355933836575212,0.000748157498625,9.375578698981116,True,True,True,True,False,False
1570,1.5288079019274765,1.1143540587488234,1.0560044318183421,0.0006265640282343749,7.852652834140711,True,True,True,True,True,True
1571,1.4295650993180204,1.0610105017066613,1.116972481697646,0.0006446838370156251,6.879452726567413,True,True,True,True,True,True
1572,1.4303536086116562,1.0609319054824065,1.0568157329683068,0.0006804466239375,6.807808243309416,True,True,True,True,True,True
1573,1.3915733346689632,1.0115285851821765,1.0136607522112753,0.0006518363939531249,7.167588878500216,True,True,True,True,True,True
1574,1.4133180005411228,1.069168221615978,1.0458147875134352,0.00068902969321875,7.363211783080221,True,True,True,True,True,True
1575,1.4999433982882442,1.1217887711142758,1.0550551986771175,0.000637531281828125,6.75714758282758,True,True,True,True,True,True
1576,1.4250917518580954,1.0661634081956026,1.0342771555692416,0.000711917875875,7.760108034285443,True,True,True,True,True,True
1577,1.4433123821096705,1.0577777907231607,1.0802834488238886,0.0006098747246406249,7.0855646522557665,True,True,True,True,True,True
1578,1.6796559385850849,1.2329389793677894,1.1594304071115165,0.000771999358921875,10.303471457996354,True,True,True,True,False,False
1579,1.4586889847553786,1.159235626059593,1.0761852709099433,0.00069141387746875,7.510181511452267,True,True,True,True,True,True
1580,1.3342746430229775,0.9647378085850977,1.0489837384046472,0.0006322860699218748,7.399179119315027,True,True,True,True,True,True
1581,1.4293751905905072,1.0734536332787765,1.0692699341116751,0.0007572174054375,7.2153082180468555,True,True,True,True,True,True
1582,1.5663127308881244,1.1131605586307092,1.0720648531323218,0.000615119933296875,7.7825253610326595,True,True,True,True,True,True
1583,1.6435094913628292,1.1864407122972789,1.1170514329700445,0.0006847381599375,8.117138882416592,True,True,True,True,False,False
1584,1.6275630581133347,1.2536232046290396,1.1597221838807155,0.0007190704363125,9.845625233778797,True,True,True,True,False,False
1585,1.532630324005915,1.257068066204536,1.0729493364432596,0.000727653504703125,8.517743499428517,True,True,True,True,False,False
1586,1.5340839621427933,1.1679960358232986,1.1106319947741878,0.000684738157625,8.868442341925071,True,True,True,True,False,False
1587,1.4065971504274495,1.0253279152756754,1.075462062992862,0.0006518363945937499,7.12916244503706,True,True,True,True,True,True
1588,1.4311922142456805,1.048000023301689,1.0293271730589657,0.000656127931421875,6.610004481050336,True,True,True,True,True,True
1589,1.447331548668128,1.0163089704435466,1.0975885433265824,0.000705718994234375,8.02441722199492,True,True,True,True,False,False
1590,1.2575353655938613,0.9526864438758001,0.9803671295833313,0.00059175491503125,5.9651370144321785,True,True,True,True,True,True
1591,1.4517517069031294,1.0346666511322071,1.0068964713931081,0.00065279006771875,7.16142538266886,True,True,True,True,True,True
1592,1.659426229858628,1.2652733388590554,1.1047368598035046,0.0007138252227656249,8.605356443070475,True,True,True,True,False,False
1593,1.5890032092068145,1.1884542077519957,1.0891034919115683,0.0006647109955625001,9.530197360650556,True,True,True,True,False,False
1594,1.5148993175483763,1.112950309544339,1.0500691824177395,0.00067806243746875,7.629740704362448,True,True,True,True,True,True
1595,1.2167246178154403,0.9504696723214083,0.9558240603115576,0.000533103942234375,6.258482516878687,True,True,True,True,True,True
1596,1.5423169676691229,1.1170948373594964,1.1186905079153748,0.000641345977390625,7.846211557588451,True,True,True,True,True,True
1597,1.7787623527083252,1.331331879867432,1.1291721916726902,0.000760078426625,11.390063688579628,True,True,True,True,False,False
1598,1.41770432570772,1.014517475823107,1.0910148524471313,0.0007138252245625,7.939862864090475,True,True,True,True,True,True
1599,1.7983236967788843,1.402808972320061,1.1719790333267013,0.00066614150834375,11.531660400737437,True,True,True,True,False,False
1600,1.538030196237,1.1262672740776658,1.1028770376010584,0.0007653236376875,8.08751575510047,True,True,True,True,False,False
1601,1.3361290245586552,0.983235548913451,0.986070964723882,0.0006184577944374999,6.096041988959227,True,True,True,True,True,True
1602,1.4143252999143328,1.1581108655828711,1.044254586925151,0.00061798095721875,6.633547941493493,True,True,True,True,True,True
1603,1.331961184915299,0.9990224853983406,1.0467308451743278,0.00056123733534375,6.575068333940894,True,True,True,True,True,True
1604,1.2038612526566563,0.8865280628600479,0.9684070632823308,0.0005412101737812499,6.260994751574325,True,True,True,True,True,True
1605,1.7613290201330445,1.2921900639567472,1.134344780975988,0.0006680488577968751,10.305264235052919,True,True,True,True,False,False
1606,1.5427476284382686,1.1621881477635603,1.155391216482233,0.000761508938875,9.822405095240434,True,True,True,True,False,False
1607,1.8875533546245744,1.4137931170853748,1.1787491953451184,0.0006756782525156249,12.920339298009678,True,True,True,True,False,False
1608,1.538522575745432,1.2442297297136857,1.1646371934668958,0.000638484953765625,9.112956840860646,True,True,True,True,False,False
1609,1.6806698868762013,1.2652849945903089,1.1510072573954782,0.000683784482703125,10.40265644243443,True,True,True,True,False,False
1610,1.2861495317863376,0.9486948963927282,1.0723032249836972,0.000668048857625,6.433165541627063,True,True,True,True,True,True
1611,1.407707551716467,1.0118576933678702,1.0482317972696853,0.000619888304125,7.170383673261244,True,True,True,True,True,True
1612,1.5968881610654801,1.2627119016450323,1.0695355539764888,0.000721454618359375,9.602680679297201,True,True,True,True,False,False
1613,1.4204826166884632,1.0601809505240285,1.0709945599139623,0.0006403923041406251,7.361898128618753,True,True,True,True,True,True
1614,1.440785531940767,1.1575274272741498,1.0525139247115929,0.000668048856171875,8.081346806403594,True,True,True,True,False,False
1615,1.2680134990282015,1.0305444762289697,1.0341965747901847,0.000652790065640625,5.839348032397327,True,True,True,True,True,True
1616,1.4087658692531202,1.080259264147658,1.0749231269451187,0.000582218170546875,7.1599109926454405,True,True,True,True,True,True
1617,1.4565196557569575,1.095482520744684,1.0848084202872694,0.0006113052385937499,7.194035909006766,True,True,True,True,True,True
1618,1.3248476805231317,1.016821588666931,1.079961335498078,0.000644683837078125,6.639716971072962,True,True,True,True,True,True
1619,1.6050997884983846,1.221837951943008,1.0439886217245997,0.00066709518271875,8.470285725710012,True,True,True,True,False,False
1620,1.407329099956257,1.027577413617064,1.068682155515313,0.0006794929486406249,6.104118243053283,True,True,True,True,True,True
1621,1.2599064405649167,0.9175627143848615,1.0116032142169704,0.0006690025333437499,6.163471667834456,True,True,True,True,True,True
1622,1.53868502566624,1.1837696098038013,1.1035715506963522,0.0006074905383125,8.603188434416579,True,True,True,True,False,False
1623,1.4268891421043854,1.0701040313606507,1.0673971217157132,0.000675201416125,7.346135720362372,True,True,True,True,True,True
1624,1.5703248689581168,1.1814556637186358,1.1689321663604018,0.000726699826734375,9.543357420865865,True,True,True,True,False,False
1625,1.379218141691519,1.0438684062565646,1.0496280898024604,0.000657081603078125,7.404457065122837,True,True,True,True,True,True
1626,1.485445646221761,1.227743285443206,1.083680318789236,0.00067329406653125,8.896379403627707,True,True,True,True,False,False
1627,1.385518941082478,1.0163089704435466,1.0245370891818348,0.0006680488560468749,7.625750725487745,True,True,True,True,True,True
1628,1.4236363427746157,1.0627240155997997,1.0833158215840264,0.0005941390992187499,7.16299859334236,True,True,True,True,True,True
1629,1.3984660802642532,1.091097331137945,1.0484580893500177,0.000581741333015625,7.872261578752971,True,True,True,True,True,True
1630,1.472145036627235,1.1679960358232986,1.0809097755600765,0.0006475448611562499,7.502110907943911,True,True,True,True,True,True
1631,1.5684784029918584,1.1653168066883313,1.1070820726282586,0.00067424773846875,8.674802719732542,True,True,True,True,False,False
1632,1.4444870015821156,1.0485437183120345,1.059861029989012,0.000707626343,7.231274297523425,True,True,True,True,True,True
1633,1.5238576483467312,1.1170598541541579,1.1138881427594602,0.000670909881515625,8.50844090457532,True,True,True,True,False,False
1634,1.232683824942864,0.841352436401031,0.9643050273767763,0.000530719756,5.840214367096535,True,True,True,True,True,True
1635,1.3168899988249034,0.948888909925136,1.0371680050154681,0.000694274902046875,6.024930453223163,True,True,True,True,True,True
1636,1.5152279730445062,1.1624318909937736,1.1131729613562018,0.00067520141403125,7.68041154323549,True,True,True,True,True,True
1637,1.5266346859765685,1.2285714443981497,1.127095058585105,0.00074720382534375,8.530677248292491,True,True,True,True,False,False
1638,1.5341300965348088,1.1573802512581688,1.0723689507831857,0.000581264496125,7.664131101327374,True,True,True,True,True,True
1639,1.4065971504274495,1.0764330706924097,1.0932998031557704,0.000639438628296875,8.186052843661322,True,True,True,True,False,False
1640,1.5859220091406308,1.1424694845220105,1.0800841632602063,0.000790119171515625,9.367836042627314,True,True,True,True,False,False
1641,1.3400801774902293,1.0615615690722555,0.9990459780833282,0.0005679130545,6.987148449290274,True,True,True,True,True,True
1642,1.4995539048203266,1.0983302151045886,1.0752358371169455,0.00066280364753125,7.381924559892452,True,True,True,True,True,True
1643,1.409563151872286,1.0995707673449597,1.0418516561826494,0.0007152557369375,7.3966363266031765,True,True,True,True,True,True
1644,1.322038207287271,0.9248554711167195,1.0063452171896627,0.0006160736066874999,6.195941805607135,True,True,True,True,True,True
1645,1.4216897842257437,1.0656488547708873,1.0740340502270123,0.0006046295145000001,6.718402333822522,True,True,True,True,True,True
1646,1.4037436814201394,1.0076661493285841,1.0450628799174182,0.0007209777806406251,6.709058366847823,True,True,True,True,True,True
1647,1.53047146169695,1.1769305913382775,1.094984990600689,0.000700950621,7.695005527467618,True,True,True,True,True,True
1648,1.4912754635450174,1.0108499563290831,1.0781618890008364,0.0006070137010937499,7.45505080724319,True,True,True,True,True,True
1649,1.6969820630314918,1.3729903697902217,1.1732666488577745,0.0007929801934531249,11.999643784038627,True,True,True,True,False,False
1650,1.7650024114636063,1.3120218557904313,1.1039468744503906,0.0006823539716093749,10.255911366896745,True,True,True,True,False,False
1651,1.647130358522707,1.23254620380532,1.118919286846069,0.0006694793729531249,8.917820932239453,True,True,True,True,False,False
1652,1.6237197030473327,1.222328237054717,1.1176199809936098,0.00077962875146875,9.052966308956252,True,True,True,True,False,False
1653,1.6342733061435795,1.0926829384385273,1.1303316847139262,0.000606536864671875,8.059959633143988,True,True,True,True,False,False
1654,1.673443965560446,1.2660455671950932,1.1349154496630982,0.0006780624382031249,11.94269075015557,True,True,True,True,False,False
1655,1.5464589102420416,1.2360604517182385,1.1211839540007467,0.0006513595587187499,8.95224318090389,True,True,True,True,False,False
1656,1.5103199040876394,1.1632453548837653,1.1102161744936032,0.0006709098812343749,8.376404180336998,True,True,True,True,False,False
1657,1.7263124114217,1.2313278144406608,1.0893327519673446,0.000680446621390625,9.780460379519218,True,True,True,True,False,False
1658,1.375308151618419,1.0879120554316317,1.1021103616016155,0.000614166259296875,7.292542563504847,True,True,True,True,True,True
1659,1.457854497903872,1.040378031251214,1.0645205913335039,0.0007205009455781249,7.372076314655159,True,True,True,True,True,True
1660,1.4974621202905085,1.0879120554316317,1.0877797660503392,0.00070381164428125,8.390820721977148,True,True,True,True,False,False
1661,1.3564245769473384,1.0693614394558915,0.980630792184603,0.0007019042970156249,6.204966072136946,True,True,True,True,True,True
1662,1.3059742368183616,1.0339806049875326,1.0793943779362958,0.00067710876378125,6.641868021681923,True,True,True,True,True,True
1663,1.5215532442301838,1.1308900352489941,1.0709320525657513,0.000704288480453125,8.167764356620914,True,True,True,True,False,False
1664,1.4193892914954547,0.9795150007431705,1.0556481616770854,0.0006856918319218749,6.225978428835312,True,True,True,True,True,True
1665,1.4086901901816697,1.1074856486688471,1.0892969105317603,0.0006375312789531249,7.452646834660072,True,True,True,True,True,True
1666,1.6137661833850518,1.223029071912674,1.0714570743790661,0.0007119178762187501,8.272640941532437,True,True,True,True,False,False
1667,1.347336369701845,1.058991440880028,0.9828214593914762,0.000578880310765625,6.947754610209688,True,True,True,True,True,True
1668,1.4005649190959895,1.0928641273922461,1.0341261691591301,0.0006079673745312499,7.033853455517801,True,True,True,True,True,True
1669,1.5339816807988729,1.152784378513475,1.0758136876019304,0.0006942749009843749,8.330733370625893,True,True,True,True,False,False
1670,1.7114536780075664,1.299327319254359,1.14462019894527,0.00066709518246875,9.604858784559141,True,True,True,True,False,False
1671,1.5307954129225794,1.1566666636499303,1.1131143500764775,0.00063800811559375,8.628925089662328,True,True,True,True,False,False
1672,1.6807656603170165,1.2652733388590554,1.0939139222072896,0.0006780624372031249,8.530710826428269,True,True,True,True,False,False
1673,1.5044911817471507,1.1461208864384962,1.0838689306468812,0.0006294250507812499,7.5735130426933805,True,True,True,True,True,True
1674,1.7814245884564064,1.335152839736237,1.1056332322958646,0.000750541688265625,9.890472899557167,True,True,True,True,False,False
1675,1.2394776280551891,0.9476110603126228,1.0415160170491218,0.000574111937609375,6.127883841680144,True,True,True,True,True,True
1676,1.5976902589439093,1.2153209143968213,1.0733092863265414,0.00071239471403125,8.512232826364544,True,True,True,True,False,False
1677,1.4806055858739624,1.0378820654696186,1.1073688876363068,0.0006728172274375001,7.355735754457496,True,True,True,True,True,True
1678,1.5821094211975886,1.1330316403941947,1.0688563431348648,0.0006923675511093749,8.0851698829576,True,True,True,True,False,False
1679,1.5448664376210122,1.157157700590555,1.0893726762860338,0.00054025650128125,8.030273870725944,True,True,True,True,False,False
1680,1.6144354425396736,1.1923809593952364,1.0522604642361806,0.000761508938640625,9.116461258549753,True,True,True,True,False,False
1681,1.3715150278668247,1.0095022377874336,1.0445879202048873,0.00064420699940625,6.703864732730555,True,True,True,True,True,True
1682,1.5797408259801782,1.1593352884693076,1.0971684259356358,0.0006742477403906249,8.23818555028857,True,True,True,True,False,False
1683,1.5757238236802225,1.1920821077030985,1.1505645067418924,0.0006842613230156249,8.968070740561247,True,True,True,True,False,False
1684,1.39137322541361,1.0950834702466261,1.0706540837109824,0.000638484955734375,6.420956427257027,True,True,True,True,True,True
1685,1.4406674396021262,1.1477754458925598,1.0233533320597568,0.00066423416090625,6.768060554421903,True,True,True,True,True,True
1686,1.439864976075272,1.098101307638796,1.0995894679065692,0.0007295608502343751,8.782130477918916,True,True,True,True,False,False
1687,1.5641666186362455,1.1578695327242112,1.1836844612617017,0.0006990432751249999,10.137574252422322,True,True,True,True,False,False
1688,1.5138566168474419,1.0826666744338964,1.0782125919722574,0.000694751737453125,8.03374540876698,True,True,True,True,False,False
1689,1.5210908046041791,1.1335877798748324,1.1159887175875751,0.0006766319266406249,8.173831137612916,True,True,True,True,False,False
1690,1.4320196446170381,1.0180412617819825,1.0483879134007639,0.00061464309440625,6.987584138270177,True,True,True,True,True,True
1691,1.4316996736387018,1.0854430820408834,1.0784415446104219,0.000664710997828125,7.340122888555582,True,True,True,True,True,True
1692,1.5518551446005657,1.1217887711142758,1.1223271673695265,0.000649452208453125,7.50972015174851,True,True,True,True,True,True
1693,1.5057053845893613,1.1511819610482688,1.0786878295464026,0.0006241798392187499,8.010210034462482,True,True,True,True,False,False
1694,1.4842045088144535,1.1577510817151466,1.0739413639869344,0.00064325332503125,7.957349920380375,True,True,True,True,True,True
1695,1.4928898067690424,1.060203643476728,1.030287277075487,0.000742912289203125,7.6899430795194625,True,True,True,True,True,True
1696,1.5293109133785547,1.24219590749195,1.1022721355089558,0.000614166258703125,8.589320718853026,True,True,True,True,False,False
1697,1.5280944712190578,1.168972336911122,1.106815036478024,0.000704288479609375,8.475896508709125,True,True,True,True,False,False
1698,1.4444991988069507,1.0465949878407523,1.055041270035435,0.000690937040375,6.944099972588724,True,True,True,True,True,True
1699,1.5767398709284675,1.2000988123575125,1.0817762824809856,0.00075149535921875,8.895639459993346,True,True,True,True,False,False
1700,1.5632962742644854,1.18353513489368,1.1425109624130318,0.0007076263415312499,8.56344005352433,True,True,True,True,False,False
1701,1.6485807503891967,1.1726190678837356,1.0843992655734447,0.0006022453299062501,8.310382454554777,True,True,True,True,False,False
1702,1.5684784029918584,1.134562213860426,1.098432897200674,0.000701427456203125,9.126649688589396,True,True,True,True,False,False
1703,1.5711961080928183,1.161750702867356,1.0865164259287206,0.0007090568534218751,8.095923517261948,True,True,True,True,False,False
1704,1.5310540363974534,1.0730286781368172,1.0587785780702998,0.000737190244890625,6.953295035737143,True,True,True,True,True,True
1705,1.4878810318178441,1.075164837444073,1.0551511283090036,0.0007233619695625,7.535778303239291,True,True,True,True,True,True
1706,1.307813829210704,0.9646246821412109,1.0448940563271232,0.00060415267859375,6.954009148302502,True,True,True,True,True,True
1707,1.5872844566830826,1.1771712284466445,1.1018740587811073,0.0006198883059375,7.790349791662258,True,True,True,True,True,True
1708,1.4178053643617896,1.0575601746050245,1.0715038381767987,0.000741481778890625,7.718156690722109,True,True,True,True,True,True
1709,1.5509924512440008,1.1128297894797732,1.07393879380734,0.000684261322796875,9.398473961202223,True,True,True,True,False,False
1710,1.3823599516421086,1.144144105728791,1.0732310845008972,0.00070762634028125,7.123302499896338,True,True,True,True,True,True
1711,1.411532356302396,1.1418886563171884,1.0454776845059905,0.000617504119984375,7.4918414242534705,True,True,True,True,True,True
1712,1.5706595223051156,1.1831832095321753,1.09234665067225,0.0005931854218281249,8.587730524340289,True,True,True,True,False,False
1713,1.90130840187339,1.382456109085627,1.1078798774931193,0.000699996945703125,9.907212517151804,True,True,True,True,False,False
1714,1.5495942264890412,1.0930875451475464,1.0242191293990757,0.0007128715506874998,7.307413636528746,True,True,True,True,True,True
1715,1.3042356705412015,1.0533936007508469,1.0661374822120147,0.0006413459767656249,6.572656004247734,True,True,True,True,True,True
1716,1.3504537271760624,1.0165631557416253,1.0664006833710145,0.00064754486209375,7.255345324099576,True,True,True,True,True,True
1717,1.4478153355862389,1.0592224591762847,1.0241706608826033,0.000586032867078125,7.575664817016889,True,True,True,True,True,True
1718,1.5955891992375604,1.1150684729614817,1.1353956778985874,0.0007495880108281249,8.99447819315751,True,True,True,True,False,False
1719,1.3323180273323771,1.0111316966558705,0.9993692580744684,0.00060224533025,6.685031806452256,True,True,True,True,True,True
1720,1.4660298617278738,1.1314387337490288,1.1113481856398804,0.0007228851297812499,9.090601702573077,True,True,True,True,False,False
1721,1.5006518034917058,1.2652838260603725,1.1149646463034386,0.000711441039140625,8.10694744814513,True,True,True,True,False,False
1722,1.307813829210704,0.9621276178319826,0.9878911972195636,0.0006809234624374999,6.52255511833946,True,True,True,True,True,True
1723,1.6341601481372319,1.195297571661528,1.1288273634053527,0.000710487365078125,10.300451447393879,True,True,True,True,False,False
1724,1.4124332796323298,1.0852575487679363,1.0487688782401317,0.0006723403907656249,6.916120521041452,True,True,True,True,True,True
1725,1.3601439853184092,1.0959275604817933,1.0523943838357568,0.000629901886296875,6.4294607732248,True,True,True,True,True,True
1726,1.4316996736387018,1.068325762838272,1.072970233473062,0.0005917549115781249,7.369452258494451,True,True,True,True,True,True
1727,1.43018746950262,1.0346666511322071,1.0975193329369919,0.0006341934202031249,7.674919590704618,True,True,True,True,True,True
1728,1.5510456979226355,1.0911414470980294,1.055262265612796,0.000755310058484375,7.9830346720973,True,True,True,True,True,True
1729,1.5537210058765034,1.2608695799657939,1.148182070887233,0.0006694793695156249,8.692084361342456,True,True,True,True,False,False
1730,1.4604377148799055,1.137236132287755,1.0891525677913152,0.000640869141515625,7.026907077943145,True,True,True,True,True,True
1731,1.3627358864660997,0.9056361727928507,1.0269968656608486,0.00060987472475,5.893989869225108,True,True,True,True,True,True
1732,1.3626949730103683,1.0070685820055016,1.025305250046657,0.00063228607309375,5.738430523052385,True,True,True,True,True,True
1733,1.2570352063509682,0.8567730791682514,1.0175033976149215,0.000597476958609375,6.979502108421987,True,True,True,True,True,True
1734,1.5424552811865369,1.2145790619006025,1.0846811557816882,0.00063991546571875,8.63507750013588,True,True,True,True,False,False
1735,1.225079868551317,0.9276507168895685,0.9768093473711703,0.00060272216646875,6.635020538441535,True,True,True,True,True,True
1736,1.2928845849420836,0.9937777936358717,1.0548454863450463,0.0006823539714375,6.129521071209497,True,True,True,True,True,True
1737,1.493462148658661,1.1521739499144843,1.0424855796166341,0.00059938430759375,7.949038819044399,True,True,True,True,True,True
1738,1.662904123905632,1.2871179207816785,1.0976617755247742,0.000646114348984375,9.253697977033465,True,True,True,True,False,False
1739,1.8402412377601685,1.3775862002728183,1.144089601599485,0.00064229965146875,9.853378162811147,True,True,True,True,False,False
1740,1.40781436164389,1.1030466106891743,1.1061883986294805,0.0006699562058906251,7.848357232608242,True,True,True,True,True,True
1741,1.5361899836468482,1.147849466391028,1.1163620222459738,0.0007157325750156249,9.945098368198131,True,True,True,True,False,False
1742,1.5650559608729346,1.1679841971462763,1.1006155234939188,0.0006718635521718749,8.353956969085877,True,True,True,True,False,False
1743,1.3367054263976972,0.9310645619964851,1.00406075064466,0.00055789947478125,6.52483830009732,True,True,True,True,True,True
1744,1.7097682421876295,1.301714911371866,1.1848075733512788,0.000684261322015625,10.670854072828682,True,True,True,True,False,False
1745,1.5003583524849384,1.1418581093190918,1.0445204296646675,0.00061321258571875,6.945873129310684,True,True,True,True,True,True
1746,1.6123798750027492,1.2642642977053216,1.142688821151035,0.0007944107054062499,9.843113368355176,True,True,True,True,False,False
1747,1.407329099956257,1.0417376977296997,1.107716807530063,0.0006785392773437499,6.5145899313921,True,True,True,True,True,True
1748,1.669827932291804,1.286709555401803,1.115691329748732,0.000718116757734375,11.328982219509454,True,True,True,True,False,False
1749,1.3031844144303464,0.9111721360080515,1.012488820140568,0.0005793571471250001,6.220973069175093,True,True,True,True,True,True
1750,1.344709138658367,1.023076863198053,1.0034345468314863,0.0006146430942031249,7.23886832537497,True,True,True,True,True,True
1751,1.8176284754308054,1.3263665801516533,1.1503602441725274,0.0007066726665781249,10.926858454426567,True,True,True,True,False,False
1752,1.38421552533308,1.0679374249717304,1.0983034851383249,0.0006017684924375,8.057340327015444,True,True,True,True,False,False
1753,1.5299754709675517,1.1794616508211766,1.110876530434913,0.00064611434796875,8.943840396616007,True,True,True,True,False,False
1754,1.566429256294507,1.239790580569015,1.1430561311110232,0.0006976127610624999,9.320308733748046,True,True,True,True,False,False
1755,1.38399221210464,1.045040866076982,1.0420138244272175,0.00067186355484375,6.987306876817035,True,True,True,True,True,True
1756,1.3945313240670405,1.0202324699907956,1.0374897491825859,0.00064420699928125,6.4752447231929455,True,True,True,True,True,True
1757,1.442864139934735,1.1946169909206181,1.1078318922510724,0.0006370544444531249,8.287058507901838,True,True,True,True,False,False
1758,1.2792317348807505,0.9347825729591407,0.9813046469341185,0.000516891478078125,5.774811198494375,True,True,True,True,True,True
1759,1.628166125592378,1.2188295353580898,1.1194065089995218,0.0006480216977656249,8.721395519568098,True,True,True,True,False,False
1760,1.5336586423280076,1.1550633450500172,1.1528490372523466,0.000765323636578125,10.238628704578451,True,True,True,True,False,False
1761,1.7265006604954987,1.2834688378938885,1.1653160520027783,0.00069332122715625,9.72830380204133,True,True,True,True,False,False
1762,1.395122793797757,1.010247625054619,1.1183413337973562,0.000649452208890625,7.73681469428305,True,True,True,True,True,True
1763,1.4113475972015395,1.1308182568017484,1.0986071730073734,0.0006065368647499999,7.24414408055016,True,True,True,True,True,True
1764,1.8194315634384026,1.4234637002412658,1.2117345717760812,0.000729560853453125,13.355996937675327,True,True,True,True,False,False
1765,1.4090138533575096,1.0313574144358244,1.088684190556282,0.0006632804856093749,7.292256701592855,True,True,True,True,True,True
1766,1.4231408106949466,1.1343570608360587,1.106881274833575,0.000626564023203125,8.252619143295231,True,True,True,True,False,False
1767,1.6465147760196304,1.148896173231746,1.1333220170683234,0.000745296477546875,9.121214291172004,True,True,True,True,False,False
1768,1.5613776442990592,1.2631284579736215,1.073209410495034,0.000651359557125,8.344942840774571,True,True,True,True,False,False
